  27.7500 1.7252e+04 1.4303e+04 2.0598e+04 1.4706e+04 2.0196e+04 1.6807e+04 1.7965e+04 1.5831e+04 1.8673e+04 1.9805e+04 1.5160e+04 1.7703e+04 1.4706e+04 2.0196e+04 1.6673e+04
  28.0000 1.6473e+04 1.3665e+04 1.9653e+04 1.4051e+04 1.9268e+04 1.6052e+04 1.7150e+04 1.5116e+04 1.7830e+04 1.8903e+04 1.4476e+04 1.6896e+04 1.4051e+04 1.9268e+04 1.5930e+04
  28.2500 1.5735e+04 1.3060e+04 1.8759e+04 1.3430e+04 1.8390e+04 1.5335e+04 1.6378e+04 1.4439e+04 1.7031e+04 1.8049e+04 1.3829e+04 1.6133e+04 1.3430e+04 1.8390e+04 1.5226e+04
  28.5000 1.5035e+04 1.2486e+04 1.7912e+04 1.2840e+04 1.7558e+04 1.4656e+04 1.5646e+04 1.3797e+04 1.6274e+04 1.7239e+04 1.3215e+04 1.5410e+04 1.2840e+04 1.7558e+04 1.4558e+04
  28.7500 1.4372e+04 1.1942e+04 1.7109e+04 1.2280e+04 1.6770e+04 1.4012e+04 1.4953e+04 1.3188e+04 1.5556e+04 1.6472e+04 1.2633e+04 1.4724e+04 1.2280e+04 1.6770e+04 1.3923e+04
  29.0000 1.3742e+04 1.1425e+04 1.6348e+04 1.1749e+04 1.6024e+04 1.3400e+04 1.4294e+04 1.2610e+04 1.4874e+04 1.5744e+04 1.2081e+04 1.4074e+04 1.1749e+04 1.6024e+04 1.3321e+04
  29.2500 1.3145e+04 1.0934e+04 1.5627e+04 1.1245e+04 1.5315e+04 1.2820e+04 1.3670e+04 1.2062e+04 1.4227e+04 1.5054e+04 1.1557e+04 1.3457e+04 1.1245e+04 1.5315e+04 1.2750e+04
  29.5000 1.2578e+04 1.0467e+04 1.4942e+04 1.0765e+04 1.4644e+04 1.2269e+04 1.3077e+04 1.1542e+04 1.3613e+04 1.4399e+04 1.1059e+04 1.2871e+04 1.0765e+04 1.4644e+04 1.2206e+04
  29.7500 1.2039e+04 1.0024e+04 1.4292e+04 1.0310e+04 1.4006e+04 1.1745e+04 1.2514e+04 1.1047e+04 1.3030e+04 1.3777e+04 1.0586e+04 1.2315e+04 1.0310e+04 1.4006e+04 1.1690e+04
  30.0000 1.1526e+04 9.6024e+03 1.3675e+04 9.8764e+03 1.3400e+04 1.1247e+04 1.1980e+04 1.0577e+04 1.2476e+04 1.3186e+04 1.0136e+04 1.1787e+04 9.8764e+03 1.3400e+04 1.1199e+04
  30.2500 1.1040e+04 9.2015e+03 1.3090e+04 9.4643e+03 1.2826e+04 1.0774e+04 1.1471e+04 1.0131e+04 1.1949e+04 1.2624e+04 9.7090e+03 1.1285e+04 9.4643e+03 1.2826e+04 1.0732e+04
  30.5000 1.0577e+04 8.8201e+03 1.2533e+04 9.0723e+03 1.2279e+04 1.0324e+04 1.0988e+04 9.7061e+03 1.1448e+04 1.2091e+04 9.3027e+03 1.0808e+04 9.0723e+03 1.2279e+04 1.0288e+04
  30.7500 1.0136e+04 8.4571e+03 1.2003e+04 8.6991e+03 1.1760e+04 9.8952e+03 1.0529e+04 9.3021e+03 1.0971e+04 1.1583e+04 8.9160e+03 1.0355e+04 8.6991e+03 1.1760e+04 9.8651e+03
  31.0000 9.7174e+03 8.1115e+03 1.1500e+04 8.3438e+03 1.1266e+04 9.4875e+03 1.0092e+04 8.9177e+03 1.0517e+04 1.1100e+04 8.5480e+03 9.9235e+03 8.3438e+03 1.1266e+04 9.4625e+03
  31.2500 9.3184e+03 7.7823e+03 1.1021e+04 8.0054e+03 1.0796e+04 9.0993e+03 9.6754e+03 8.5518e+03 1.0085e+04 1.0641e+04 8.1977e+03 9.5129e+03 8.0054e+03 1.0796e+04 9.0791e+03
  31.5000 8.9385e+03 7.4687e+03 1.0566e+04 7.6831e+03 1.0349e+04 8.7296e+03 9.2793e+03 8.2033e+03 9.6737e+03 1.0204e+04 7.8640e+03 9.1220e+03 7.6831e+03 1.0349e+04 8.7138e+03
  31.7500 8.5766e+03 7.1698e+03 1.0132e+04 7.3758e+03 9.9239e+03 8.3773e+03 8.9020e+03 7.8714e+03 9.2818e+03 9.7874e+03 7.5461e+03 8.7497e+03 7.3758e+03 9.9239e+03 8.3656e+03
  32.0000 8.2317e+03 6.8848e+03 9.7186e+03 7.0828e+03 9.5187e+03 8.0415e+03 8.5426e+03 7.5550e+03 8.9083e+03 9.3907e+03 7.2432e+03 8.3951e+03 7.0828e+03 9.5187e+03 8.0335e+03
  32.2500 7.9029e+03 6.6129e+03 9.3250e+03 6.8032e+03 9.1327e+03 7.7213e+03 8.2001e+03 7.2534e+03 8.5523e+03 9.0127e+03 6.9543e+03 8.0571e+03 6.8032e+03 9.1327e+03 7.7167e+03
  32.5000 7.5893e+03 6.3535e+03 8.9500e+03 6.5365e+03 8.7649e+03 7.4159e+03 7.8736e+03 6.9658e+03 8.2128e+03 8.6523e+03 6.6788e+03 7.7350e+03 6.5365e+03 8.7649e+03 7.4142e+03
  32.7500 7.2901e+03 6.1058e+03 8.5925e+03 6.2818e+03 8.4143e+03 7.1245e+03 7.5622e+03 6.6914e+03 7.8889e+03 8.3086e+03 6.4159e+03 7.4278e+03 6.2818e+03 8.4143e+03 7.1255e+03
  33.0000 7.0047e+03 5.8693e+03 8.2517e+03 6.0386e+03 8.0800e+03 6.8464e+03 7.2652e+03 6.4296e+03 7.5798e+03 7.9808e+03 6.1651e+03 7.1347e+03 6.0386e+03 8.0800e+03 6.8498e+03
  33.2500 6.7322e+03 5.6435e+03 7.9265e+03 5.8064e+03 7.7612e+03 6.5808e+03 6.9817e+03 6.1797e+03 7.2847e+03 7.6679e+03 5.9256e+03 6.8551e+03 5.8064e+03 7.7612e+03 6.5863e+03
  33.5000 6.4720e+03 5.4277e+03 7.6162e+03 5.5845e+03 7.4569e+03 6.3272e+03 6.7111e+03 5.9411e+03 7.0030e+03 7.3693e+03 5.6969e+03 6.5882e+03 5.5845e+03 7.4569e+03 6.3346e+03
  33.7500 6.2235e+03 5.2215e+03 7.3200e+03 5.3724e+03 7.1665e+03 6.0850e+03 6.4528e+03 5.7131e+03 6.7339e+03 7.0841e+03 5.4785e+03 6.3334e+03 5.3724e+03 7.1665e+03 6.0940e+03
  34.0000 5.9861e+03 5.0243e+03 7.0373e+03 5.1696e+03 6.8893e+03 5.8535e+03 6.2060e+03 5.4954e+03 6.4768e+03 6.8118e+03 5.2697e+03 6.0900e+03 5.1696e+03 6.8893e+03 5.8640e+03
  34.2500 5.7591e+03 4.8358e+03 6.7672e+03 4.9757e+03 6.6245e+03 5.6322e+03 5.9702e+03 5.2872e+03 6.2311e+03 6.5516e+03 5.0702e+03 5.8574e+03 4.9757e+03 6.6245e+03 5.6440e+03
  34.5000 5.5421e+03 4.6555e+03 6.5091e+03 4.7902e+03 6.3715e+03 5.4206e+03 5.7448e+03 5.0882e+03 5.9961e+03 6.3029e+03 4.8794e+03 5.6352e+03 4.7902e+03 6.3715e+03 5.4335e+03
  34.7500 5.3346e+03 4.4829e+03 6.2625e+03 4.6128e+03 6.1298e+03 5.2182e+03 5.5293e+03 4.8979e+03 5.7715e+03 6.0652e+03 4.6970e+03 5.4227e+03 4.6128e+03 6.1298e+03 5.2321e+03
  35.0000 5.1362e+03 4.3178e+03 6.0267e+03 4.4429e+03 5.8986e+03 5.0246e+03 5.3232e+03 4.7159e+03 5.5566e+03 5.8378e+03 4.5224e+03 5.2195e+03 4.4429e+03 5.8986e+03 5.0394e+03
  35.2500 4.9462e+03 4.1597e+03 5.8012e+03 4.2803e+03 5.6776e+03 4.8393e+03 5.1261e+03 4.5417e+03 5.3509e+03 5.6204e+03 4.3554e+03 5.0252e+03 4.2803e+03 5.6776e+03 4.8549e+03
  35.5000 4.7645e+03 4.0084e+03 5.5856e+03 4.1246e+03 5.4662e+03 4.6619e+03 4.9374e+03 4.3749e+03 5.1541e+03 5.4123e+03 4.1956e+03 4.8392e+03 4.1246e+03 5.4662e+03 4.6781e+03
  35.7500 4.5904e+03 3.8634e+03 5.3792e+03 3.9754e+03 5.2640e+03 4.4921e+03 4.7568e+03 4.2153e+03 4.9657e+03 5.2131e+03 4.0425e+03 4.6612e+03 3.9754e+03 5.2640e+03 4.5089e+03
  36.0000 4.4238e+03 3.7245e+03 5.1817e+03 3.8325e+03 5.0704e+03 4.3294e+03 4.5839e+03 4.0624e+03 4.7852e+03 5.0224e+03 3.8959e+03 4.4908e+03 3.8325e+03 5.0704e+03 4.3467e+03
  36.2500 4.2641e+03 3.5913e+03 4.9925e+03 3.6956e+03 4.8851e+03 4.1735e+03 4.4182e+03 3.9160e+03 4.6124e+03 4.8399e+03 3.7554e+03 4.3276e+03 3.6956e+03 4.8851e+03 4.1913e+03
  36.5000 4.1111e+03 3.4637e+03 4.8114e+03 3.5643e+03 4.7076e+03 4.0242e+03 4.2596e+03 3.7757e+03 4.4467e+03 4.6650e+03 3.6208e+03 4.1713e+03 3.5643e+03 4.7076e+03 4.0423e+03
  36.7500 3.9645e+03 3.3414e+03 4.6379e+03 3.4384e+03 4.5376e+03 3.8810e+03 4.1075e+03 3.6412e+03 4.2880e+03 4.4974e+03 3.4918e+03 4.0215e+03 3.4384e+03 4.5376e+03 3.8995e+03
  37.0000 3.8239e+03 3.2241e+03 4.4717e+03 3.3177e+03 4.3747e+03 3.7437e+03 3.9617e+03 3.5123e+03 4.1358e+03 4.3368e+03 3.3682e+03 3.8780e+03 3.3177e+03 4.3747e+03 3.7625e+03
  37.2500 3.6892e+03 3.1115e+03 4.3123e+03 3.2019e+03 4.2186e+03 3.6121e+03 3.8220e+03 3.3886e+03 3.9898e+03 4.1828e+03 3.2496e+03 3.7404e+03 3.2019e+03 4.2186e+03 3.6311e+03
  37.5000 3.5599e+03 3.0035e+03 4.1595e+03 3.0908e+03 4.0689e+03 3.4858e+03 3.6879e+03 3.2700e+03 3.8498e+03 4.0352e+03 3.1358e+03 3.6084e+03 3.0908e+03 4.0689e+03 3.5050e+03
  37.7500 3.4358e+03 2.8999e+03 4.0130e+03 2.9842e+03 3.9253e+03 3.3646e+03 3.5593e+03 3.1563e+03 3.7155e+03 3.8936e+03 3.0267e+03 3.4818e+03 2.9842e+03 3.9253e+03 3.3840e+03
  38.0000 3.3168e+03 2.8004e+03 3.8724e+03 2.8818e+03 3.7877e+03 3.2483e+03 3.4359e+03 3.0471e+03 3.5867e+03 3.7577e+03 2.9219e+03 3.3604e+03 2.8818e+03 3.7877e+03 3.2679e+03
  38.2500 3.2025e+03 2.7048e+03 3.7376e+03 2.7835e+03 3.6556e+03 3.1367e+03 3.3175e+03 2.9422e+03 3.4629e+03 3.6274e+03 2.8213e+03 3.2438e+03 2.7835e+03 3.6556e+03 3.1564e+03
  38.5000 3.0928e+03 2.6131e+03 3.6082e+03 2.6891e+03 3.5288e+03 3.0295e+03 3.2038e+03 2.8416e+03 3.3442e+03 3.5022e+03 2.7248e+03 3.1319e+03 2.6891e+03 3.5288e+03 3.0493e+03
  38.7500 2.9874e+03 2.5249e+03 3.4839e+03 2.5983e+03 3.4072e+03 2.9265e+03 3.0946e+03 2.7449e+03 3.2301e+03 3.3821e+03 2.6320e+03 3.0245e+03 2.5983e+03 3.4072e+03 2.9464e+03
  39.0000 2.8862e+03 2.4402e+03 3.3646e+03 2.5112e+03 3.2903e+03 2.8276e+03 2.9896e+03 2.6521e+03 3.1205e+03 3.2667e+03 2.5429e+03 2.9214e+03 2.5112e+03 3.2903e+03 2.8476e+03
  39.2500 2.7890e+03 2.3588e+03 3.2501e+03 2.4274e+03 3.1782e+03 2.7325e+03 2.8888e+03 2.5629e+03 3.0152e+03 3.1559e+03 2.4574e+03 2.8223e+03 2.4274e+03 3.1782e+03 2.7525e+03
  39.5000 2.6956e+03 2.2805e+03 3.1401e+03 2.3469e+03 3.0704e+03 2.6412e+03 2.7920e+03 2.4772e+03 2.9141e+03 3.0494e+03 2.3751e+03 2.7272e+03 2.3469e+03 3.0704e+03 2.6612e+03
  39.7500 2.6058e+03 2.2053e+03 3.0343e+03 2.2694e+03 2.9669e+03 2.5534e+03 2.6988e+03 2.3948e+03 2.8168e+03 2.9472e+03 2.2960e+03 2.6357e+03 2.2694e+03 2.9669e+03 2.5733e+03
  40.0000 2.5194e+03 2.1329e+03 2.9327e+03 2.1949e+03 2.8675e+03 2.4689e+03 2.6093e+03 2.3155e+03 2.7234e+03 2.8488e+03 2.2200e+03 2.5478e+03 2.1949e+03 2.8675e+03 2.4888e+03
  40.2500 2.4364e+03 2.0632e+03 2.8351e+03 2.1232e+03 2.7719e+03 2.3877e+03 2.5232e+03 2.2393e+03 2.6335e+03 2.7543e+03 2.1469e+03 2.4633e+03 2.1232e+03 2.7719e+03 2.4075e+03
  40.5000 2.3565e+03 1.9962e+03 2.7412e+03 2.0543e+03 2.6800e+03 2.3096e+03 2.4404e+03 2.1660e+03 2.5470e+03 2.6634e+03 2.0766e+03 2.3820e+03 2.0543e+03 2.6800e+03 2.3292e+03
  40.7500 2.2797e+03 1.9317e+03 2.6509e+03 1.9879e+03 2.5916e+03 2.2345e+03 2.3607e+03 2.0955e+03 2.4638e+03 2.5760e+03 2.0089e+03 2.3038e+03 1.9879e+03 2.5916e+03 2.2540e+03
  41.0000 2.2057e+03 1.8696e+03 2.5640e+03 1.9240e+03 2.5066e+03 2.1621e+03 2.2840e+03 2.0276e+03 2.3838e+03 2.4919e+03 1.9438e+03 2.2287e+03 1.9240e+03 2.5066e+03 2.1815e+03
  41.2500 2.1345e+03 1.8098e+03 2.4805e+03 1.8625e+03 2.4249e+03 2.0925e+03 2.2102e+03 1.9623e+03 2.3068e+03 2.4109e+03 1.8811e+03 2.1563e+03 1.8625e+03 2.4249e+03 2.1117e+03
  41.5000 2.0660e+03 1.7522e+03 2.4001e+03 1.8032e+03 2.3462e+03 2.0255e+03 2.1392e+03 1.8994e+03 2.2326e+03 2.3330e+03 1.8208e+03 2.0867e+03 1.8032e+03 2.3462e+03 2.0445e+03
  41.7500 2.0001e+03 1.6968e+03 2.3227e+03 1.7461e+03 2.2705e+03 1.9609e+03 2.0708e+03 1.8389e+03 2.1612e+03 2.2581e+03 1.7627e+03 2.0196e+03 1.7461e+03 2.2705e+03 1.9797e+03
  42.0000 1.9365e+03 1.6433e+03 2.2482e+03 1.6912e+03 2.1976e+03 1.8988e+03 2.0049e+03 1.7805e+03 2.0925e+03 2.1859e+03 1.7068e+03 1.9551e+03 1.6912e+03 2.1976e+03 1.9173e+03
  42.2500 1.8753e+03 1.5918e+03 2.1764e+03 1.6382e+03 2.1274e+03 1.8389e+03 1.9414e+03 1.7244e+03 2.0262e+03 2.1163e+03 1.6529e+03 1.8929e+03 1.6382e+03 2.1274e+03 1.8572e+03
  42.5000 1.8164e+03 1.5422e+03 2.1073e+03 1.5871e+03 2.0598e+03 1.7812e+03 1.8802e+03 1.6702e+03 1.9624e+03 2.0494e+03 1.6009e+03 1.8331e+03 1.5871e+03 2.0598e+03 1.7993e+03
  42.7500 1.7595e+03 1.4944e+03 2.0408e+03 1.5379e+03 1.9947e+03 1.7256e+03 1.8213e+03 1.6181e+03 1.9009e+03 1.9849e+03 1.5509e+03 1.7754e+03 1.5379e+03 1.9947e+03 1.7435e+03
  43.0000 1.7048e+03 1.4483e+03 1.9767e+03 1.4904e+03 1.9320e+03 1.6720e+03 1.7645e+03 1.5678e+03 1.8417e+03 1.9227e+03 1.5027e+03 1.7198e+03 1.4904e+03 1.9320e+03 1.6896e+03
  43.2500 1.6520e+03 1.4038e+03 1.9149e+03 1.4446e+03 1.8715e+03 1.6203e+03 1.7098e+03 1.5193e+03 1.7845e+03 1.8628e+03 1.4561e+03 1.6662e+03 1.4446e+03 1.8715e+03 1.6377e+03
  43.5000 1.6011e+03 1.3609e+03 1.8553e+03 1.4005e+03 1.8133e+03 1.5704e+03 1.6570e+03 1.4726e+03 1.7295e+03 1.8050e+03 1.4113e+03 1.6146e+03 1.4005e+03 1.8133e+03 1.5877e+03
  43.7500 1.5520e+03 1.3195e+03 1.7979e+03 1.3579e+03 1.7571e+03 1.5224e+03 1.6061e+03 1.4275e+03 1.6763e+03 1.7493e+03 1.3680e+03 1.5648e+03 1.3579e+03 1.7571e+03 1.5393e+03
  44.0000 1.5046e+03 1.2796e+03 1.7425e+03 1.3168e+03 1.7030e+03 1.4760e+03 1.5570e+03 1.3840e+03 1.6251e+03 1.6956e+03 1.3263e+03 1.5168e+03 1.3168e+03 1.7030e+03 1.4927e+03
  44.2500 1.4589e+03 1.2411e+03 1.6891e+03 1.2772e+03 1.6507e+03 1.4313e+03 1.5096e+03 1.3420e+03 1.5757e+03 1.6438e+03 1.2861e+03 1.4705e+03 1.2772e+03 1.6507e+03 1.4478e+03
  44.5000 1.4149e+03 1.2039e+03 1.6376e+03 1.2389e+03 1.6003e+03 1.3881e+03 1.4639e+03 1.3016e+03 1.5280e+03 1.5939e+03 1.2472e+03 1.4258e+03 1.2389e+03 1.6003e+03 1.4043e+03
  44.7500 1.3723e+03 1.1680e+03 1.5879e+03 1.2019e+03 1.5518e+03 1.3464e+03 1.4198e+03 1.2625e+03 1.4820e+03 1.5457e+03 1.2098e+03 1.3826e+03 1.2019e+03 1.5518e+03 1.3624e+03
  45.0000 1.3312e+03 1.1333e+03 1.5399e+03 1.1662e+03 1.5049e+03 1.3062e+03 1.3772e+03 1.2248e+03 1.4376e+03 1.4991e+03 1.1736e+03 1.3410e+03 1.1662e+03 1.5049e+03 1.3220e+03
  45.2500 1.2916e+03 1.0998e+03 1.4937e+03 1.1318e+03 1.4596e+03 1.2674e+03 1.3361e+03 1.1884e+03 1.3947e+03 1.4542e+03 1.1387e+03 1.3009e+03 1.1318e+03 1.4596e+03 1.2829e+03
  45.5000 1.2533e+03 1.0675e+03 1.4490e+03 1.0985e+03 1.4159e+03 1.2299e+03 1.2964e+03 1.1532e+03 1.3533e+03 1.4108e+03 1.1049e+03 1.2621e+03 1.0985e+03 1.4159e+03 1.2451e+03
  45.7500 1.2163e+03 1.0362e+03 1.4059e+03 1.0664e+03 1.3737e+03 1.1936e+03 1.2581e+03 1.1192e+03 1.3133e+03 1.3690e+03 1.0723e+03 1.2246e+03 1.0664e+03 1.3737e+03 1.2087e+03
  46.0000 1.1806e+03 1.0061e+03 1.3642e+03 1.0353e+03 1.3330e+03 1.1586e+03 1.2210e+03 1.0864e+03 1.2747e+03 1.3285e+03 1.0409e+03 1.1885e+03 1.0353e+03 1.3330e+03 1.1735e+03
  46.2500 1.1461e+03 9.7689e+02 1.3240e+03 1.0053e+03 1.2937e+03 1.1248e+03 1.1853e+03 1.0547e+03 1.2373e+03 1.2895e+03 1.0105e+03 1.1535e+03 1.0053e+03 1.2937e+03 1.1394e+03
  46.5000 1.1128e+03 9.4870e+02 1.2851e+03 9.7628e+02 1.2557e+03 1.0922e+03 1.1507e+03 1.0241e+03 1.2013e+03 1.2517e+03 9.8107e+02 1.1198e+03 9.7628e+02 1.2557e+03 1.1065e+03
  46.7500 1.0805e+03 9.2145e+02 1.2475e+03 9.4823e+02 1.2190e+03 1.0606e+03 1.1173e+03 9.9447e+02 1.1664e+03 1.2153e+03 9.5267e+02 1.0872e+03 9.4823e+02 1.2190e+03 1.0747e+03
  47.0000 1.0494e+03 8.9510e+02 1.2113e+03 9.2112e+02 1.1835e+03 1.0300e+03 1.0850e+03 9.6585e+02 1.1328e+03 1.1800e+03 9.2522e+02 1.0556e+03 9.2112e+02 1.1835e+03 1.0440e+03
  47.2500 1.0193e+03 8.6962e+02 1.1762e+03 8.9489e+02 1.1492e+03 1.0005e+03 1.0538e+03 9.3818e+02 1.1002e+03 1.1460e+03 8.9868e+02 1.0252e+03 8.9489e+02 1.1492e+03 1.0142e+03
  47.5000 9.9015e+02 8.4498e+02 1.1423e+03 8.6953e+02 1.1160e+03 9.7200e+02 1.0237e+03 9.1143e+02 1.0687e+03 1.1130e+03 8.7302e+02 9.9572e+02 8.6953e+02 1.1160e+03 9.8548e+02
  47.7500 9.6199e+02 8.2114e+02 1.1095e+03 8.4500e+02 1.0840e+03 9.4441e+02 9.9452e+02 8.8555e+02 1.0383e+03 1.0812e+03 8.4821e+02 9.6725e+02 8.4500e+02 1.0840e+03 9.5767e+02
  48.0000 9.3476e+02 7.9808e+02 1.0779e+03 8.2127e+02 1.0530e+03 9.1771e+02 9.6631e+02 8.6053e+02 1.0089e+03 1.0504e+03 8.2420e+02 9.3972e+02 8.2127e+02 1.0530e+03 9.3076e+02
  48.2500 9.0842e+02 7.7577e+02 1.0472e+03 7.9831e+02 1.0231e+03 8.9189e+02 9.3903e+02 8.3632e+02 9.8038e+02 1.0207e+03 8.0099e+02 9.1309e+02 7.9831e+02 1.0231e+03 9.0472e+02
  48.5000 8.8293e+02 7.5418e+02 1.0176e+03 7.7608e+02 9.9414e+02 8.6691e+02 9.1264e+02 8.1290e+02 9.5283e+02 9.9187e+02 7.7852e+02 8.8733e+02 7.7608e+02 9.9414e+02 8.7953e+02
  48.7500 8.5827e+02 7.3327e+02 9.8895e+02 7.5457e+02 9.6612e+02 8.4273e+02 8.8711e+02 7.9023e+02 9.2618e+02 9.6401e+02 7.5679e+02 8.6241e+02 7.5457e+02 9.6612e+02 8.5514e+02
  49.0000 8.3440e+02 7.1304e+02 9.6122e+02 7.3375e+02 9.3902e+02 8.1933e+02 8.6240e+02 7.6830e+02 9.0039e+02 9.3706e+02 7.3575e+02 8.3830e+02 7.3375e+02 9.3902e+02 8.3153e+02
  49.2500 8.1131e+02 6.9345e+02 9.3439e+02 7.1359e+02 9.1279e+02 7.9668e+02 8.3849e+02 7.4706e+02 8.7543e+02 9.1098e+02 7.1539e+02 8.1497e+02 7.1359e+02 9.1279e+02 8.0867e+02
  49.5000 7.8894e+02 6.7448e+02 9.0843e+02 6.9407e+02 8.8741e+02 7.7476e+02 8.1535e+02 7.2650e+02 8.5126e+02 8.8574e+02 6.9568e+02 7.9238e+02 6.9407e+02 8.8741e+02 7.8654e+02
  49.7500 7.6729e+02 6.5611e+02 8.8330e+02 6.7516e+02 8.6285e+02 7.5353e+02 7.9294e+02 7.0660e+02 8.2787e+02 8.6130e+02 6.7659e+02 7.7052e+02 6.7516e+02 8.6285e+02 7.6511e+02
  50.0000 7.4633e+02 6.3831e+02 8.5898e+02 6.5685e+02 8.3907e+02 7.3297e+02 7.7124e+02 6.8732e+02 8.0522e+02 8.3764e+02 6.5811e+02 7.4935e+02 6.5685e+02 8.3907e+02 7.4434e+02
  50.2500 7.2602e+02 6.2108e+02 8.3542e+02 6.3911e+02 8.1604e+02 7.1305e+02 7.5023e+02 6.6865e+02 7.8328e+02 8.1473e+02 6.4021e+02 7.2886e+02 6.3911e+02 8.1604e+02 7.2423e+02
  50.5000 7.0635e+02 6.0437e+02 8.1262e+02 6.2192e+02 7.9375e+02 6.9376e+02 7.2988e+02 6.5057e+02 7.6203e+02 7.9255e+02 6.2287e+02 7.0900e+02 6.2192e+02 7.9375e+02 7.0475e+02
  50.7500 6.8730e+02 5.8819e+02 7.9053e+02 6.0526e+02 7.7216e+02 6.7508e+02 7.1017e+02 6.3304e+02 7.4145e+02 7.7106e+02 6.0607e+02 6.8978e+02 6.0526e+02 7.7216e+02 6.8586e+02
  51.0000 6.6884e+02 5.7250e+02 7.6913e+02 5.8912e+02 7.5125e+02 6.5697e+02 6.9107e+02 6.1606e+02 7.2151e+02 7.5024e+02 5.8979e+02 6.7115e+02 5.8912e+02 7.5125e+02 6.6757e+02
  51.2500 6.5095e+02 5.5730e+02 7.4841e+02 5.7348e+02 7.3099e+02 6.3942e+02 6.7256e+02 5.9961e+02 7.0219e+02 7.3008e+02 5.7402e+02 6.5311e+02 5.7348e+02 7.3099e+02 6.4983e+02
  51.5000 6.3361e+02 5.4256e+02 7.2833e+02 5.5831e+02 7.1136e+02 6.2241e+02 6.5463e+02 5.8366e+02 6.8346e+02 7.1053e+02 5.5874e+02 6.3562e+02 5.5831e+02 7.1136e+02 6.3263e+02
  51.7500 6.1680e+02 5.2826e+02 7.0886e+02 5.4360e+02 6.9233e+02 6.0593e+02 6.3724e+02 5.6820e+02 6.6531e+02 6.9159e+02 5.4392e+02 6.1867e+02 5.4360e+02 6.9233e+02 6.1597e+02
  52.0000 6.0051e+02 5.1441e+02 6.9000e+02 5.2934e+02 6.7390e+02 5.8994e+02 6.2039e+02 5.5321e+02 6.4772e+02 6.7324e+02 5.2955e+02 6.0225e+02 5.2934e+02 6.7390e+02 5.9980e+02
  52.2500 5.8472e+02 5.0097e+02 6.7172e+02 5.1551e+02 6.5603e+02 5.7445e+02 6.0405e+02 5.3868e+02 6.3066e+02 6.5544e+02 5.1563e+02 5.8632e+02 5.1551e+02 6.5603e+02 5.8413e+02
  52.5000 5.6940e+02 4.8793e+02 6.5400e+02 5.0210e+02 6.3870e+02 5.5942e+02 5.8821e+02 5.2458e+02 6.1412e+02 6.3819e+02 5.0212e+02 5.7088e+02 5.0210e+02 6.3870e+02 5.6892e+02
  52.7500 5.5454e+02 4.7523e+02 6.3682e+02 4.8902e+02 6.2191e+02 5.4484e+02 5.7285e+02 5.1091e+02 5.9808e+02 6.2146e+02 4.8902e+02 5.5591e+02 4.8909e+02 6.2191e+02 5.5418e+02
  53.0000 5.4013e+02 4.6289e+02 6.2015e+02 4.7631e+02 6.0562e+02 5.3070e+02 5.5795e+02 4.9765e+02 5.8252e+02 6.0523e+02 4.7631e+02 5.4139e+02 4.7647e+02 6.0562e+02 5.3987e+02
  53.2500 5.2615e+02 4.5092e+02 6.0399e+02 4.6399e+02 5.8982e+02 5.1698e+02 5.4350e+02 4.8479e+02 5.6743e+02 5.8949e+02 4.6399e+02 5.2731e+02 4.6422e+02 5.8982e+02 5.2599e+02
  53.5000 5.1259e+02 4.3931e+02 5.8832e+02 4.5203e+02 5.7450e+02 5.0368e+02 5.2948e+02 4.7230e+02 5.5279e+02 5.7423e+02 4.5203e+02 5.1365e+02 4.5234e+02 5.7450e+02 5.1251e+02
  53.7500 4.9943e+02 4.2804e+02 5.7311e+02 4.4043e+02 5.5964e+02 4.9076e+02 5.1587e+02 4.6019e+02 5.3859e+02 5.5942e+02 4.4043e+02 5.0039e+02 4.4080e+02 5.5964e+02 4.9944e+02
  54.0000 4.8666e+02 4.1710e+02 5.5835e+02 4.2916e+02 5.4522e+02 4.7823e+02 5.0267e+02 4.4843e+02 5.2481e+02 5.4505e+02 4.2916e+02 4.8754e+02 4.2960e+02 5.4522e+02 4.8675e+02
  54.2500 4.7426e+02 4.0649e+02 5.4404e+02 4.1823e+02 5.3122e+02 4.6606e+02 4.8985e+02 4.3702e+02 5.1143e+02 5.3110e+02 4.1823e+02 4.7505e+02 4.1874e+02 5.3122e+02 4.7443e+02
  54.5000 4.6223e+02 3.9618e+02 5.3014e+02 4.0762e+02 5.1764e+02 4.5425e+02 4.7741e+02 4.2594e+02 4.9844e+02 5.1757e+02 4.0762e+02 4.6294e+02 4.0818e+02 5.1764e+02 4.6247e+02
  54.7500 4.5055e+02 3.8617e+02 5.1666e+02 3.9732e+02 5.0446e+02 4.4279e+02 4.6534e+02 4.1518e+02 4.8584e+02 5.0443e+02 3.9732e+02 4.5118e+02 3.9794e+02 5.0446e+02 4.5086e+02
  55.0000 4.3921e+02 3.7646e+02 5.0357e+02 3.8732e+02 4.9167e+02 4.3165e+02 4.5361e+02 4.0474e+02 4.7360e+02 4.9167e+02 3.8732e+02 4.3977e+02 3.8798e+02 4.9167e+02 4.3958e+02
  55.2500 4.2820e+02 3.6702e+02 4.9090e+02 3.7761e+02 4.7929e+02 4.2084e+02 4.4223e+02 3.9459e+02 4.6172e+02 4.7929e+02 3.7761e+02 4.2869e+02 3.7832e+02 4.7924e+02 4.2863e+02
